tt,seg_dist,speed,id
5.26666666666667,19.8783373006227,17.0286787296244,1
5.70416666666667,19.8783373006227,17.0447713588434,2
6.14166666666667,19.8783373006227,17.0454183281233,3
6.57916666666667,19.8783373006227,17.0281378451537,4
7.01666666666667,19.8783373006227,16.9893991966346,5
7.45416666666667,19.8783373006227,16.9267899638636,6
7.89166666666667,19.8783373006227,16.8591749294724,7
8.32916666666667,19.8783373006227,16.8074772017981,8
8.76666666666667,19.8783373006227,16.7806976981764,9
9.20416666666667,19.8783373006227,16.7772674591617,10
9.64166666666667,19.8783373006227,16.7842968340571,11
10.0791666666667,19.8783373006227,16.7964996523992,12
10.5166666666667,19.8783373006227,16.8136486818591,13
10.9541666666667,19.8783373006227,16.8352993295756,14
11.3916666666667,19.8783373006227,16.857197633692,15
11.8291666666667,19.8783373006227,16.875998682561,16
12.2666666666667,19.8783373006227,16.8901446607447,17
12.7041666666667,19.8783373006227,16.898611528209,18
13.1416666666667,19.8783373006227,16.9008607240371,19
13.5791666666667,19.8783373006227,16.897099112801,20
14.0166666666667,19.8783373006227,16.8879050316147,21
14.4541666666667,19.8783373006227,16.874192104029,22
14.8916666666667,19.8783373006227,16.8580831710148,23
15.3291666666667,19.8783373006227,16.842762728759,24
15.7666666666667,19.8783373006227,16.8330218578892,25
16.2041666666667,19.8783373006227,16.8320460445949,26
16.6416666666667,19.8783373006227,16.8408866839812,27
17.0791666666667,19.8783373006227,16.8587738479159,28
17.5166666666667,19.8783373006227,16.8830210466554,29
17.9541666666667,19.8783373006227,16.9143597944453,30
18.3916666666667,19.8783373006227,16.949637174209,31
18.8291666666667,19.8783373006227,16.98428135638,32
19.2666666666667,19.8783373006227,17.0154633806843,33
19.7041666666667,19.8783373006227,17.0381573095911,34
20.1416666666667,19.8783373006227,17.0510821277086,35
20.5791666666667,19.8783373006227,17.0552549944746,36
21.0166666666667,19.8783373006227,17.0528772781146,37
21.4541666666667,19.8783373006227,17.0470645801991,38
21.8916666666667,19.8783373006227,17.041977140661,39
22.3291666666667,19.8783373006227,17.043375085277,40
5.26666666666667,241.534034320955,17.1806755693329,41
5.70416666666667,241.534034320955,17.2151046145042,42
6.14166666666667,241.534034320955,17.2351859859225,43
6.57916666666667,241.534034320955,17.2404416072286,44
7.01666666666667,241.534034320955,17.2265301984771,45
7.45416666666667,241.534034320955,17.1900287522605,46
7.89166666666667,241.534034320955,17.1433687344262,47
8.32916666666667,241.534034320955,17.1064003003781,48
8.76666666666667,241.534034320955,17.0873712000059,49
9.20416666666667,241.534034320955,17.0833159327487,50
9.64166666666667,241.534034320955,17.0840165034875,51
10.0791666666667,241.534034320955,17.0855485163284,52
10.5166666666667,241.534034320955,17.0887616718784,53
10.9541666666667,241.534034320955,17.0935076704952,54
11.3916666666667,241.534034320955,17.0992444865212,55
11.8291666666667,241.534034320955,17.1040558571775,56
12.2666666666667,241.534034320955,17.1072881691127,57
12.7041666666667,241.534034320955,17.107963870336,58
13.1416666666667,241.534034320955,17.1048000948596,59
13.5791666666667,241.534034320955,17.0975527851505,60
14.0166666666667,241.534034320955,17.0858756215928,61
14.4541666666667,241.534034320955,17.0700470047014,62
14.8916666666667,241.534034320955,17.0523465626575,63
15.3291666666667,241.534034320955,17.0367332635356,64
15.7666666666667,241.534034320955,17.0282904368749,65
16.2041666666667,241.534034320955,17.0295868198387,66
16.6416666666667,241.534034320955,17.0430266816768,67
17.0791666666667,241.534034320955,17.0703454374551,68
17.5166666666667,241.534034320955,17.1060318800199,69
17.9541666666667,241.534034320955,17.1478112840356,70
18.3916666666667,241.534034320955,17.1905231480274,71
18.8291666666667,241.534034320955,17.2303577343517,72
19.2666666666667,241.534034320955,17.2632623443206,73
19.7041666666667,241.534034320955,17.2863508181838,74
20.1416666666667,241.534034320955,17.2994446480963,75
20.5791666666667,241.534034320955,17.3040786336086,76
21.0166666666667,241.534034320955,17.3026311919955,77
21.4541666666667,241.534034320955,17.2981850297695,78
21.8916666666667,241.534034320955,17.2949330389669,79
22.3291666666667,241.534034320955,17.2991707419171,80
5.26666666666667,463.189731341287,17.2779047355402,81
5.70416666666667,463.189731341287,17.3253106672913,82
6.14166666666667,463.189731341287,17.3693316509457,83
6.57916666666667,463.189731341287,17.4074413262842,84
7.01666666666667,463.189731341287,17.4349762440511,85
7.45416666666667,463.189731341287,17.4450223629068,86
7.89166666666667,463.189731341287,17.4423720920304,87
8.32916666666667,463.189731341287,17.4340976816092,88
8.76666666666667,463.189731341287,17.425953408725,89
9.20416666666667,463.189731341287,17.4170548914396,90
9.64166666666667,463.189731341287,17.4038873636029,91
10.0791666666667,463.189731341287,17.3850933475123,92
10.5166666666667,463.189731341287,17.3627241498455,93
10.9541666666667,463.189731341287,17.3395786936516,94
11.3916666666667,463.189731341287,17.3182698748008,95
11.8291666666667,463.189731341287,17.3006917828557,96
12.2666666666667,463.189731341287,17.2878617509598,97
12.7041666666667,463.189731341287,17.2787719598192,98
13.1416666666667,463.189731341287,17.2709998345808,99
13.5791666666667,463.189731341287,17.2621501600992,100
14.0166666666667,463.189731341287,17.2500590047945,101
14.4541666666667,463.189731341287,17.2341759211515,102
14.8916666666667,463.189731341287,17.2161813407431,103
15.3291666666667,463.189731341287,17.2001842957045,104
15.7666666666667,463.189731341287,17.191938449671,105
16.2041666666667,463.189731341287,17.196104835052,106
16.6416666666667,463.189731341287,17.216151463629,107
17.0791666666667,463.189731341287,17.2531685062083,108
17.5166666666667,463.189731341287,17.3027139302464,109
17.9541666666667,463.189731341287,17.3571069025008,110
18.3916666666667,463.189731341287,17.408086856116,111
18.8291666666667,463.189731341287,17.4508953032521,112
19.2666666666667,463.189731341287,17.4838391336934,113
19.7041666666667,463.189731341287,17.5072135567377,114
20.1416666666667,463.189731341287,17.5226776442706,115
20.5791666666667,463.189731341287,17.5322398558567,116
21.0166666666667,463.189731341287,17.5380136456894,117
21.4541666666667,463.189731341287,17.5424335178193,118
21.8916666666667,463.189731341287,17.5487433257896,119
22.3291666666667,463.189731341287,17.5615891171267,120
5.26666666666667,684.845428361619,17.3133081109085,121
5.70416666666667,684.845428361619,17.3672716253774,122
6.14166666666667,684.845428361619,17.4287374305073,123
6.57916666666667,684.845428361619,17.4969853845362,124
7.01666666666667,684.845428361619,17.567770080284,125
7.45416666666667,684.845428361619,17.6326978573072,126
7.89166666666667,684.845428361619,17.6821580171716,127
8.32916666666667,684.845428361619,17.71150430063,128
8.76666666666667,684.845428361619,17.7221073082388,129
9.20416666666667,684.845428361619,17.7138719816849,130
9.64166666666667,684.845428361619,17.6863113278282,131
10.0791666666667,684.845428361619,17.6424710696616,132
10.5166666666667,684.845428361619,17.5888066804806,133
10.9541666666667,684.845428361619,17.5325068159311,134
11.3916666666667,684.845428361619,17.4800965153464,135
11.8291666666667,684.845428361619,17.4377231834642,136
12.2666666666667,684.845428361619,17.4081704420497,137
12.7041666666667,684.845428361619,17.3902292247574,138
13.1416666666667,684.845428361619,17.3796518934179,139
13.5791666666667,684.845428361619,17.3709110401548,140
14.0166666666667,684.845428361619,17.3588129960108,141
14.4541666666667,684.845428361619,17.3405803492627,142
14.8916666666667,684.845428361619,17.3171512361107,143
15.3291666666667,684.845428361619,17.2934733111401,144
15.7666666666667,684.845428361619,17.2773914599998,145
16.2041666666667,684.845428361619,17.2770799085831,146
16.6416666666667,684.845428361619,17.2985019076634,147
17.0791666666667,684.845428361619,17.3430471287629,148
17.5166666666667,684.845428361619,17.4055018164319,149
17.9541666666667,684.845428361619,17.4748947161184,150
18.3916666666667,684.845428361619,17.5405465085421,151
18.8291666666667,684.845428361619,17.5936446977311,152
19.2666666666667,684.845428361619,17.6324959403233,153
19.7041666666667,684.845428361619,17.6627956604706,154
20.1416666666667,684.845428361619,17.6886045869401,155
20.5791666666667,684.845428361619,17.7122064587728,156
21.0166666666667,684.845428361619,17.734971442586,157
21.4541666666667,684.845428361619,17.7580356427632,158
21.8916666666667,684.845428361619,17.7829467667338,159
22.3291666666667,684.845428361619,17.8122502819629,160
5.26666666666667,906.501125381951,17.2837821409156,161
5.70416666666667,906.501125381951,17.3305200194555,162
6.14166666666667,906.501125381951,17.3937984534076,163
6.57916666666667,906.501125381951,17.4777419563391,164
7.01666666666667,906.501125381951,17.5816549213425,165
7.45416666666667,906.501125381951,17.6957668443706,166
7.89166666666667,906.501125381951,17.7997931044156,167
8.32916666666667,906.501125381951,17.8744756533995,168
8.76666666666667,906.501125381951,17.9120453731297,169
9.20416666666667,906.501125381951,17.9098043952287,170
9.64166666666667,906.501125381951,17.8714086599492,171
10.0791666666667,906.501125381951,17.8051723639879,172
10.5166666666667,906.501125381951,17.7223167800859,173
10.9541666666667,906.501125381951,17.6347171492639,174
11.3916666666667,906.501125381951,17.5539846283649,175
11.8291666666667,906.501125381951,17.4902678544254,176
12.2666666666667,906.501125381951,17.4477718430641,177
12.7041666666667,906.501125381951,17.424705241495,178
13.1416666666667,906.501125381951,17.4142088791661,179
13.5791666666667,906.501125381951,17.406403144383,180
14.0166666666667,906.501125381951,17.3914742838918,181
14.4541666666667,906.501125381951,17.3632176762402,182
14.8916666666667,906.501125381951,17.3218763864231,183
15.3291666666667,906.501125381951,17.2747273265591,184
15.7666666666667,906.501125381951,17.2337964139122,185
16.2041666666667,906.501125381951,17.2137525129427,186
16.6416666666667,906.501125381951,17.2254206422713,187
17.0791666666667,906.501125381951,17.2706555900979,188
17.5166666666667,906.501125381951,17.3444884990318,189
17.9541666666667,906.501125381951,17.4340970841018,190
18.3916666666667,906.501125381951,17.523438189357,191
18.8291666666667,906.501125381951,17.5988618619174,192
19.2666666666667,906.501125381951,17.6575078440553,193
19.7041666666667,906.501125381951,17.7096987837005,194
20.1416666666667,906.501125381951,17.7608674415494,195
20.5791666666667,906.501125381951,17.8131774824885,196
21.0166666666667,906.501125381951,17.8667626122712,197
21.4541666666667,906.501125381951,17.920959943691,198
21.8916666666667,906.501125381951,17.9752535676237,199
22.3291666666667,906.501125381951,18.0298179355645,200
5.26666666666667,1128.15682240228,17.194730191767,201
5.70416666666667,1128.15682240228,17.214205480159,202
6.14166666666667,1128.15682240228,17.2535817547059,203
6.57916666666667,1128.15682240228,17.3247937131741,204
7.01666666666667,1128.15682240228,17.4355657682364,205
7.45416666666667,1128.15682240228,17.5787292505798,206
7.89166666666667,1128.15682240228,17.7333380734862,207
8.32916666666667,1128.15682240228,17.8636663268017,208
8.76666666666667,1128.15682240228,17.9388425339065,209
9.20416666666667,1128.15682240228,17.9516308447806,210
9.64166666666667,1128.15682240228,17.9128244066186,211
10.0791666666667,1128.15682240228,17.8353084880115,212
10.5166666666667,1128.15682240228,17.7344688241885,213
10.9541666666667,1128.15682240228,17.6258973029038,214
11.3916666666667,1128.15682240228,17.5260171895895,215
11.8291666666667,1128.15682240228,17.4485145509642,216
12.2666666666667,1128.15682240228,17.3989906310412,217
12.7041666666667,1128.15682240228,17.3748318084865,218
13.1416666666667,1128.15682240228,17.3660582400306,219
13.5791666666667,1128.15682240228,17.3568982535125,220
14.0166666666667,1128.15682240228,17.3315079523465,221
14.4541666666667,1128.15682240228,17.2788153796202,222
14.8916666666667,1128.15682240228,17.1983233364698,223
15.3291666666667,1128.15682240228,17.1017824807254,224
15.7666666666667,1128.15682240228,17.0101214594604,225
16.2041666666667,1128.15682240228,16.9484609749243,226
16.6416666666667,1128.15682240228,16.9345660099131,227
17.0791666666667,1128.15682240228,16.9726060087464,228
17.5166666666667,1128.15682240228,17.0573996211689,229
17.9541666666667,1128.15682240228,17.173937006615,230
18.3916666666667,1128.15682240228,17.2988514075147,231
18.8291666666667,1128.15682240228,17.4134914113317,232
19.2666666666667,1128.15682240228,17.5139542797999,233
19.7041666666667,1128.15682240228,17.6096473680991,234
20.1416666666667,1128.15682240228,17.7074395959019,235
20.5791666666667,1128.15682240228,17.808286514512,236
21.0166666666667,1128.15682240228,17.9101725026735,237
21.4541666666667,1128.15682240228,18.0101395106238,238
21.8916666666667,1128.15682240228,18.1054583899832,239
