id,tt,seg_dist,speed,lat,lng,latr,lngr
460,8.95,3089.41990659238,18.1584903047833,-36.8235321044922,174.750335693359,-36.8237961869116,174.751240760624
476,9.25,3089.41990659238,18.1584903047833,-36.8235321044922,174.750335693359,-36.8233597704831,174.751065058598
371,6.35,2726.55657290692,18.143166684273,-36.8203163146973,174.750122070312,-36.8204331858918,174.749783608481
541,10.55,2832.13461165255,18.14196925836,-36.8211669921875,174.750152587891,-36.820483097009,174.749724531443
730,7.83333333333333,1349.02239003826,18.1408863829803,-36.8095664978027,174.755950927734,-36.8097187615252,174.755161898925
666,7.73333333333333,2237.20055447396,18.1382557949026,-36.8156814575195,174.751129150391,-36.8153430385073,174.751324891541
650,7.51666666666667,3090.3429760758,18.1359523190753,-36.8235321044922,174.750335693359,-36.8243853242281,174.749768095179
557,7.23333333333333,2819.53990804688,18.1357223803796,-36.8211669921875,174.750152587891,-36.8205930365587,174.750416741575
689,7.33333333333333,2667.73899416448,18.1267668328871,-36.8196907043457,174.750137329102,-36.8197424418791,174.750103305708
140,11.6,217.696804847292,18.1259856552159,-36.8007164001465,174.761978149414,-36.8004998620053,174.760972945522
671,8.08333333333333,3130.74831363337,18.1124545775556,-36.8235321044922,174.750335693359,-36.8228990218373,174.750759152371
597,12.75,1818.68718503296,18.1072518585894,-36.8134498596191,174.754104614258,-36.8135168941168,174.754484590664
563,7.43333333333333,3379.15648435573,18.1072518585893,-36.8258666992188,174.748870849609,-36.8259783707496,174.748770318005
538,7.7,2202.41412033353,18.1043316489602,-36.8156814575195,174.751129150391,-36.8150186833099,174.751651455901
740,7.68333333333333,3528.14370627438,18.1008666988396,-36.8270263671875,174.748107910156,-36.8268351130295,174.747127954229
345,18.85,50.4394869766475,18.0995533028205,-36.7992324829102,174.762237548828,-36.7982097674133,174.762252437947
393,7.15,50.4394869766475,18.0995533028205,-36.7992324829102,174.762237548828,-36.7995235045908,174.761402262704
253,16.0666666666667,3826.48605314097,18.095918854366,-36.8293800354004,174.746490478516,-36.8290922414277,174.747093603343
621,7.9,1888.65602954888,18.0782027272609,-36.8137741088867,174.753448486328,-36.8137929218552,174.753704742955
9,14,1366.32136175764,18.0735691310063,-36.8095664978027,174.755950927734,-36.8094922694262,174.755645634161
134,11.4833333333333,4333.92774634173,18.0722949394125,-36.8334503173828,174.743896484375,-36.8332450142736,174.744149577498
469,9.15,2655.68482804648,18.0722949394125,-36.8196983337402,174.750137329102,-36.8200888892031,174.750061190153
488,7.4,191.674504475912,18.0671239971337,-36.8003997802734,174.76203918457,-36.8006986643972,174.761573196745
20,15.1,4347.94875226618,18.0670112321923,-36.8334503173828,174.743896484375,-36.8321673428628,174.743998718148
59,6.96666666666667,65.8769111709989,18.0670112321922,-36.7992324829102,174.762237548828,-36.7985271232124,174.762410871262
686,7.06666666666667,1896.52745981983,18.0633865292756,-36.8137588500977,174.753524780273,-36.8132495153278,174.754674355075
759,8.91666666666667,3172.61312386632,18.060419594507,-36.8242530822754,174.749938964844,-36.8243413351774,174.749680490791
169,13.05,1354.47959240877,18.0486710244591,-36.8095664978027,174.755950927734,-36.8106305146951,174.755379744197
620,7.86666666666667,330.475649594338,18.0424926971825,-36.8016777038574,174.761566162109,-36.8013423204293,174.762161084242
558,7.25,3145.98291089371,18.0419371321293,-36.8240089416504,174.750076293945,-36.8231212230483,174.749656115471
383,6.91666666666667,1388.49802994178,18.0171724711877,-36.8098983764648,174.755828857422,-36.8104085482704,174.755583930862
280,16.9333333333333,509.68839367231,18.0097610468886,-36.8032035827637,174.760925292969,-36.8033410724262,174.759565298442
307,17.7333333333333,1887.43511375929,18.0014231945521,-36.8138008117676,174.753494262695,-36.8136573636366,174.753515828497
446,8.65,3347.39305788438,17.9952604341295,-36.8255996704102,174.749053955078,-36.8266499410814,174.749190564839
464,8.96666666666667,107.136882865001,17.9952604341295,-36.7997360229492,174.762222290039,-36.7996004184414,174.762964861683
651,8.63333333333333,108.879293633332,17.9943020796657,-36.799732208252,174.762222290039,-36.8001188658315,174.762291475443
110,10.65,3761.28404786936,17.9867600749258,-36.8288993835449,174.746917724609,-36.8293716778449,174.747002615811
615,7.98333333333333,1069.71940614518,17.9850657541481,-36.8076248168945,174.75798034668,-36.8072780953091,174.75801743961
56,6.81666666666667,1890.45486655682,17.9805662023733,-36.8137435913086,174.753601074219,-36.8130296445769,174.753828891175
149,12.2666666666667,1354.47959240877,17.97428082418,-36.8095664978027,174.755950927734,-36.8097943488744,174.756800279738
152,12.3833333333333,1354.47959240877,17.97428082418,-36.8095664978027,174.755950927734,-36.8090770068404,174.756123294973
155,12.5833333333333,1354.47959240877,17.97428082418,-36.8095664978027,174.755950927734,-36.8099476609482,174.756240776174
214,15.25,1354.47959240877,17.97428082418,-36.8095664978027,174.755950927734,-36.8097141166207,174.756041678144
281,16.95,1354.47959240877,17.97428082418,-36.8095664978027,174.755950927734,-36.809583971878,174.755353057886
358,22.7333333333333,1354.47959240877,17.97428082418,-36.8095664978027,174.755950927734,-36.8104618164143,174.756542621443
364,5.48333333333333,1354.47959240877,17.97428082418,-36.8095664978027,174.755950927734,-36.8091828968493,174.755869822215
659,8.56666666666667,1880.67065684351,17.97061962864,-36.8135833740234,174.753860473633,-36.813409592536,174.75359127339
718,7.11666666666667,102.646312207604,17.9683507787943,-36.799732208252,174.762222290039,-36.8005257618878,174.76231016174
627,7.08333333333333,108.636766507347,17.9656025408763,-36.799732208252,174.762222290039,-36.8000491784472,174.76157696455
