id,speed,xstart,xend,ystart,yend
5403,NA,174.64555,174.78338,-36.81095,-36.61086
5402,NA,174.64555,174.78338,-36.81095,-36.61086
5401,NA,174.76616,174.78338,-36.84271,-36.61086
5400,NA,174.76616,174.78338,-36.84271,-36.61086
5399,NA,174.78129,174.78338,-36.82802,-36.61086
5398,NA,174.78129,174.78338,-36.82802,-36.61086
5397,NA,174.76708,174.78338,-36.84243,-36.61086
5396,NA,174.76708,174.78338,-36.84243,-36.61086
5395,NA,174.7910054,174.78338,-36.6138335,-36.61086
5394,NA,174.7910054,174.78338,-36.6138335,-36.61086
5389,NA,174.76189,174.7608391,-36.85025,-36.8498414
5388,25.4977336915065,174.6714297,174.6852125,-36.6215652,-36.6133043
5387,NA,174.7617605,174.7435445,-36.7989671,-36.7728168
5386,NA,174.76189,174.7608391,-36.85025,-36.8498414
5385,NA,174.7608391,174.76147,-36.8498414,-36.84996
5384,NA,174.7608391,174.76147,-36.8498414,-36.84996
5383,NA,174.98743,174.78629,-36.88806,-36.62436
5382,NA,174.98743,174.78629,-36.88806,-36.62436
5381,NA,174.76616,174.78629,-36.84271,-36.62436
5380,NA,174.76616,174.78629,-36.84271,-36.62436
5379,NA,174.7856839,174.78629,-36.6239084,-36.62436
5378,NA,174.74877,174.7638003,-36.63647,-36.6309626
5377,NA,174.7856839,174.78629,-36.6239084,-36.62436
5376,44.2965186703785,174.7910054,174.7856839,-36.6138335,-36.6239084
5375,NA,174.74877,174.7638003,-36.63647,-36.6309626
5374,NA,174.7488215,174.74851,-36.6366204,-36.63636
5373,NA,174.78629,174.7856839,-36.62436,-36.6239084
5372,NA,174.7488215,174.74851,-36.6366204,-36.63636
5371,29.8323493086222,174.7856839,174.7910054,-36.6239084,-36.6138335
5370,NA,174.78629,174.7856839,-36.62436,-36.6239084
5369,NA,174.7482908,174.74877,-36.6360245,-36.63647
5368,NA,174.74851,174.7482908,-36.63636,-36.6360245
5367,NA,174.7482908,174.74877,-36.6360245,-36.63647
5366,4.2227253812113,174.7431385,174.7466593,-36.6390019,-36.6351545
5365,0,174.7431385,174.7431385,-36.6390019,-36.6390019
5364,28.5506656371451,174.7466593,174.7431385,-36.6351545,-36.6390019
5363,NA,174.74851,174.7482908,-36.63636,-36.6360245
5362,NA,174.71268,174.7114624,-36.72217,-36.7223965
5361,40.3508018749124,174.7057792,174.7050989,-36.7254727,-36.7292598
5360,25.0959729308992,174.7114624,174.7118935,-36.7223965,-36.7255085
5359,NA,174.71268,174.7114624,-36.72217,-36.7223965
5358,NA,174.7118935,174.71268,-36.7255085,-36.72217
5357,NA,174.7118935,174.71268,-36.7255085,-36.72217
5356,41.4413640877479,174.7050989,174.7057792,-36.7292598,-36.7254727
5355,NA,174.6916234,174.69396,-36.5857357,-36.58679
5354,NA,174.6916234,174.69396,-36.5857357,-36.58679
5353,26.21413424548,174.6858432,174.6896249,-36.584893,-36.5817329
5352,8.18514297968325,174.6737926,174.6720156,-36.6045105,-36.5979231
5351,40.7123798388724,174.6786326,174.6737926,-36.605286,-36.6045105
5350,27.3755657537245,174.6737926,174.6786326,-36.6045105,-36.605286
5349,16.9880325993426,174.6720156,174.6737926,-36.5979231,-36.6045105
5348,46.1534883601365,174.6708018,174.6720156,-36.592833,-36.5979231
5347,54.9288873352748,174.6718674,174.6708018,-36.5892325,-36.592833
5346,34.688583860987,174.6858432,174.6718674,-36.584893,-36.5892325
5345,31.3633391865565,174.6896249,174.6858432,-36.5817329,-36.584893
5344,NA,174.69396,174.6950808,-36.58679,-36.5850051
5343,3.70688921493258,174.6858432,174.6950808,-36.584893,-36.5850051
5342,34.1794986492246,174.6916234,174.6868654,-36.5857357,-36.5866279
5341,NA,174.69396,174.6950808,-36.58679,-36.5850051
5340,NA,174.779478,174.79095,-36.6117179,-36.61356
5339,NA,174.779478,174.79095,-36.6117179,-36.61356
5338,NA,174.79042,174.779478,-36.61269,-36.6117179
5337,28.382469142282,174.6792196,174.6782477,-36.6122171,-36.6155259
5336,NA,174.79042,174.779478,-36.61269,-36.6117179
5335,NA,174.7488215,174.76369,-36.6366204,-36.63162
5334,NA,174.7488215,174.76369,-36.6366204,-36.63162
5333,NA,174.76382,174.7488215,-36.63197,-36.6366204
5332,NA,174.76382,174.7488215,-36.63197,-36.6366204
5331,NA,174.779478,174.79246,-36.6117179,-36.61444
5330,NA,174.779478,174.79246,-36.6117179,-36.61444
5329,NA,174.79303,174.779478,-36.6145,-36.6117179
5328,55.7898149432143,174.7017972,174.6714297,-36.6109396,-36.6215652
5327,NA,174.79303,174.779478,-36.6145,-36.6117179
5326,NA,174.6989689,174.69396,-36.5964353,-36.58679
5325,NA,174.6989689,174.69396,-36.5964353,-36.58679
5324,NA,174.69396,174.6916234,-36.58679,-36.5857357
5323,NA,174.69396,174.6916234,-36.58679,-36.5857357
5322,NA,174.6896249,174.70694,-36.5817329,-36.54474
5321,NA,174.66757,174.6671318,-36.62426,-36.6234191
5320,NA,174.6896249,174.70694,-36.5817329,-36.54474
5319,NA,174.6989689,174.6950808,-36.5964353,-36.5850051
5318,NA,174.66757,174.6671318,-36.62426,-36.6234191
5317,NA,174.70832,174.6896249,-36.54528,-36.5817329
5316,8.2174192175725,174.6950808,174.6916234,-36.5850051,-36.5857357
5315,1.73782279525702,174.6916234,174.6950808,-36.5857357,-36.5850051
5314,NA,174.70832,174.6896249,-36.54528,-36.5817329
5300,8.68084118533035,174.7563348,174.7529147,-36.7854179,-36.7826127
5299,25.5358339866987,174.7610435,174.7548743,-36.7893321,-36.786548
5298,23.8876752031028,174.6951787,174.7172592,-36.7893544,-36.8110092
5297,NA,174.70589,174.7172592,-36.80629,-36.8110092
5296,NA,174.70589,174.7172592,-36.80629,-36.8110092
5295,NA,174.6951787,174.67992,-36.7893544,-36.79
5294,NA,174.6951787,174.67992,-36.7893544,-36.79
5293,12.4500332568606,174.7071998,174.6993056,-36.7934054,-36.7880353
5292,25.9237390046911,174.7172592,174.709371,-36.8110092,-36.7941716
5291,NA,174.67992,174.6951787,-36.79,-36.7893544
5290,18.2913691454419,174.709371,174.7172592,-36.7941716,-36.8110092
5289,18.4675493310099,174.6993056,174.7071998,-36.7880353,-36.7934054
5288,NA,174.67992,174.6951787,-36.79,-36.7893544
5287,NA,174.720368,174.70799,-36.8112401,-36.81751
5286,NA,174.720368,174.70799,-36.8112401,-36.81751
5285,NA,174.70799,174.720368,-36.81491,-36.8112401
5284,NA,174.70799,174.720368,-36.81491,-36.8112401
5283,NA,174.7384792,174.72592,-36.8105319,-36.81105
5282,NA,174.7384792,174.72592,-36.8105319,-36.81105
5281,NA,174.775028,174.77502,-36.8689162,-36.86983
5280,NA,174.775028,174.77502,-36.8689162,-36.86983
5279,11.8737539611712,174.7402699,174.7429193,-36.8449994,-36.8352119
5278,59.396123565843,174.7429193,174.7411538,-36.8352119,-36.8454901
5277,NA,174.76587,174.74805,-36.84262,-36.82383
5276,NA,174.76587,174.74805,-36.84262,-36.82383
5275,NA,174.76587,174.74805,-36.84262,-36.82383
5274,NA,174.76587,174.74805,-36.84262,-36.82383
5273,NA,174.67175,174.74805,-36.78893,-36.82383
5272,NA,174.67175,174.74805,-36.78893,-36.82383
5271,NA,174.7446797,174.74805,-36.8113738,-36.82383
5270,NA,174.72586,174.7384792,-36.81123,-36.8105319
5269,NA,174.7446797,174.74805,-36.8113738,-36.82383
5268,NA,174.72586,174.7384792,-36.81123,-36.8105319
5267,NA,174.7254771,174.72586,-36.8100838,-36.81123
5266,NA,174.7254771,174.72586,-36.8100838,-36.81123
5265,NA,174.73358,174.72592,-36.82283,-36.81105
5264,NA,174.73358,174.72592,-36.82283,-36.81105
5263,NA,174.7254771,174.72592,-36.8100838,-36.81105
5262,NA,174.7254771,174.72592,-36.8100838,-36.81105
5261,NA,174.7254771,174.73358,-36.8100838,-36.82283
5260,NA,174.7254771,174.73358,-36.8100838,-36.82283
5259,26.8487150462342,174.7057219,174.7015115,-36.7529881,-36.755742
5258,34.2931462888083,174.703658,174.7057792,-36.7231117,-36.7254727
5257,32.6176697148227,174.7085732,174.703658,-36.7220919,-36.7231117
5256,NA,174.73358,174.7254771,-36.82283,-36.8100838
5255,98.9792283868761,174.7087074,174.7085732,-36.7206139,-36.7220919
5254,65.7235834305368,174.703658,174.7087074,-36.7231117,-36.7206139
5253,44.8448836084417,174.7057792,174.703658,-36.7254727,-36.7231117
5252,15.3084778772388,174.7015115,174.7057219,-36.755742,-36.7529881
5251,NA,174.73358,174.7254771,-36.82283,-36.8100838
5250,NA,174.7141762,174.71943,-36.7794752,-36.7811
5249,NA,174.77161,174.7724228,-36.85078,-36.8502223
5248,NA,174.7141762,174.71943,-36.7794752,-36.7811
5247,NA,174.77161,174.7724228,-36.85078,-36.8502223
5246,NA,174.7201,174.7172524,-36.79002,-36.7894177
5245,NA,174.7201,174.7172524,-36.79002,-36.7894177
5244,7.13968117829304,174.7241862,174.7441607,-36.792466,-36.8028045
5243,NA,174.7699162,174.7687,-36.8483123,-36.85112
5242,NA,174.7699162,174.7687,-36.8483123,-36.85112
5241,17.9027557979821,174.7724228,174.7699162,-36.8502223,-36.8483123
5234,NA,174.7654,174.7641461,-36.84293,-36.8425456
5233,NA,174.7654,174.7641461,-36.84293,-36.8425456
5232,54.4641577679201,174.7429193,174.7572872,-36.8352119,-36.7993663
5231,34.4603864478179,174.7419471,174.7480427,-36.7867888,-36.7919954
5230,7.02901684554718,174.7369702,174.7419471,-36.7826404,-36.7867888
5229,5.41201297028046,174.7419471,174.7369702,-36.7867888,-36.7826404
5224,51.7234342240497,174.750779,174.7429193,-36.8121784,-36.8352119
5223,14.7278582092921,174.7441607,174.750779,-36.8028045,-36.8121784
5222,10.6557209116848,174.7480427,174.7541391,-36.7919954,-36.7962279
5221,NA,174.7441607,174.74464,-36.8028045,-36.7946
5220,NA,174.7441607,174.74464,-36.8028045,-36.7946
5215,NA,174.75038,174.7441607,-36.81168,-36.8028045
5214,12.6499702965521,174.7451175,174.7541391,-36.7942848,-36.7962279
5213,NA,174.75038,174.7441607,-36.81168,-36.8028045
5212,NA,174.7457235,174.7425323,-36.7791599,-36.7782644
5211,18.7131996304263,174.7425323,174.7457235,-36.7782644,-36.7791599
5210,NA,174.7291079,174.7214428,-36.7796496,-36.7835289
5209,NA,174.72177,174.7219258,-36.77027,-36.7697647
5208,NA,174.72177,174.7219258,-36.77027,-36.7697647
5207,2.58350916087605,174.7214428,174.7216016,-36.7835289,-36.7806694
5206,9.94659022194022,174.7451175,174.7252393,-36.7942848,-36.803597
5205,22.39224440032,174.7515883,174.7545154,-36.7838972,-36.7840049
5204,32.4876208890567,174.7238085,174.7451175,-36.7991868,-36.7942848
5203,27.7169683111183,174.7214428,174.7172524,-36.7835289,-36.7894177
5202,14.3508799042563,174.7241862,174.7541391,-36.792466,-36.7962279
5201,NA,174.7214428,174.72136,-36.7835289,-36.78141
5200,NA,174.7214428,174.72136,-36.7835289,-36.78141
5189,76.9116726387719,174.7187014,174.7139139,-36.7652174,-36.7562123
5188,NA,174.7213984,174.71644,-36.7531034,-36.76273
5187,NA,174.7213984,174.71644,-36.7531034,-36.76273
5186,22.3761928488177,174.7213984,174.7295894,-36.7531034,-36.752521
5179,8.48018955644496,174.7213984,174.7198728,-36.7531034,-36.7587928
5178,11.8982251429712,174.7198728,174.7213984,-36.7587928,-36.7531034
5177,NA,174.6981633,174.69584,-36.7269313,-36.72545
5176,NA,174.6981633,174.69584,-36.7269313,-36.72545
5175,NA,174.7775653,174.77715,-36.8698226,-36.87143
5174,NA,174.69602,174.6981633,-36.72538,-36.7269313
5173,NA,174.7775653,174.77715,-36.8698226,-36.87143
5172,NA,174.69602,174.6981633,-36.72538,-36.7269313
5171,NA,174.7114624,174.71268,-36.7223965,-36.72217
5170,NA,174.77076,174.768231,-36.78737,-36.7882553
5169,NA,174.7114624,174.71268,-36.7223965,-36.72217
5168,NA,174.77076,174.768231,-36.78737,-36.7882553
5167,NA,174.71208,174.7114624,-36.72212,-36.7223965
5166,NA,174.71208,174.7114624,-36.72212,-36.7223965
5165,32.5191228592098,174.7166409,174.7160963,-36.718631,-36.716484
5164,38.0231781314558,174.7162972,174.7166409,-36.7231769,-36.718631
5163,61.179232677127,174.7159851,174.7162972,-36.7243723,-36.7231769
5162,NA,174.7256227,174.7289284,-36.7509725,-36.7499197
5161,31.5321863928677,174.6983818,174.7070593,-36.7468919,-36.7513542
5160,34.1091747713393,174.69659,174.6983818,-36.7425258,-36.7468919
5159,20.1752835338374,174.7014504,174.696966,-36.7295245,-36.7302919
5158,0,174.7039285,174.7039285,-36.7312507,-36.7312507
5157,24.4716930708508,174.7162972,174.7159851,-36.7231769,-36.7243723
5156,28.9700404811092,174.7166409,174.7162972,-36.718631,-36.7231769
5155,51.648018658745,174.7160963,174.7166409,-36.716484,-36.718631
5154,NA,174.7436859,174.75233,-36.6940566,-36.69614
5153,NA,174.71268,174.7122805,-36.72217,-36.7188696
5152,NA,174.7436859,174.75233,-36.6940566,-36.69614
5151,25.8055672495843,174.7225642,174.7332269,-36.7121787,-36.6957213
5150,NA,174.71268,174.7122805,-36.72217,-36.7188696
5149,NA,174.7122805,174.7125,-36.7188696,-36.72234
5148,NA,174.75131,174.7436859,-36.69519,-36.6940566
5147,NA,174.7122805,174.7125,-36.7188696,-36.72234
5146,NA,174.75131,174.7436859,-36.69519,-36.6940566
5145,3.39423013728455,174.7679505,174.7666429,-36.8450303,-36.8446367
5144,NA,174.7125,174.7159851,-36.72234,-36.7243723
5143,NA,174.7125,174.7159851,-36.72234,-36.7243723
5142,28.3368528869588,174.6983818,174.69659,-36.7468919,-36.7425258
5141,42.4330608689442,174.7057219,174.6983818,-36.7529881,-36.7468919
5140,39.1521018976665,174.7070593,174.7057219,-36.7513542,-36.7529881
5139,43.4205877360703,174.715673,174.7070593,-36.7527567,-36.7513542
5138,1.60558925570765,174.7085732,174.7114624,-36.7220919,-36.7223965
5137,43.1407405914015,174.7086505,174.7085732,-36.7243517,-36.7220919
5136,26.7420187524749,174.7050989,174.7014504,-36.7292598,-36.7295245
5135,30.1985184139811,174.7085732,174.7086505,-36.7220919,-36.7243517
5134,31.2019512025854,174.7114624,174.7085732,-36.7223965,-36.7220919
5133,16.6815919306029,174.7392776,174.7406147,-36.7447519,-36.7251754
5132,39.1521018976665,174.7057219,174.7070593,-36.7529881,-36.7513542
5131,37.303789774896,174.6983818,174.7057219,-36.7468919,-36.7529881
5130,5.69053439135764,174.7042472,174.6983818,-36.741308,-36.7468919
5129,NA,174.733638,174.75056,-36.7040067,-36.68952
5128,NA,174.733638,174.75056,-36.7040067,-36.68952
5127,NA,174.75056,174.733638,-36.68952,-36.7040067
5126,NA,174.75056,174.733638,-36.68952,-36.7040067
5125,NA,174.75131,174.7280058,-36.69519,-36.7091852
5124,NA,174.75131,174.7280058,-36.69519,-36.7091852
5123,NA,174.75402,174.7529147,-36.78375,-36.7826127
5122,NA,174.75402,174.7529147,-36.78375,-36.7826127
5121,80.5921577388547,174.7429485,174.7482114,-36.7167154,-36.7169087
5120,NA,174.7289284,174.728,-36.7499197,-36.75149
5119,NA,174.7289284,174.728,-36.7499197,-36.75149
5118,27.4235543522322,174.7473185,174.7357026,-36.7509238,-36.7465956
5117,NA,174.728,174.7289284,-36.75149,-36.7499197
5116,12.8547911026088,174.7357026,174.7473185,-36.7465956,-36.7509238
5115,NA,174.728,174.7289284,-36.75149,-36.7499197
5114,NA,174.7693303,174.77124,-36.7897322,-36.78797
5113,NA,174.7693303,174.77124,-36.7897322,-36.78797
5112,15.3999500639234,174.7225642,174.733638,-36.7121787,-36.7040067
5111,62.1452439621679,174.7218355,174.7225642,-36.7129029,-36.7121787
5110,56.9860191359038,174.7160963,174.7218355,-36.716484,-36.7129029
5109,39.4248530519437,174.7131469,174.7160963,-36.7180808,-36.716484
5108,32.0701947908099,174.7127863,174.7131469,-36.7184642,-36.7180808
5107,57.442546327941,174.7122805,174.7127863,-36.7188696,-36.7184642
5106,71.357569989136,174.7184807,174.7122805,-36.7359681,-36.7188696
5105,13.7551323591894,174.7436859,174.733638,-36.6940566,-36.7040067
5104,36.6006291261044,174.7629613,174.7515883,-36.7982367,-36.7838972
5103,47.3457401329652,174.7515883,174.7617605,-36.7838972,-36.7989671
5102,24.9869815368322,174.7392776,174.7538499,-36.7447519,-36.7394027
5101,22.186716364601,174.7538499,174.7392776,-36.7394027,-36.7447519
5100,NA,174.7446145,174.75056,-36.7114376,-36.68952
5099,NA,174.7446145,174.75056,-36.7114376,-36.68952
5098,21.4395328904629,174.7695609,174.7711916,-36.7958039,-36.7921233
5097,NA,174.75056,174.7446145,-36.68952,-36.7114376
5096,19.0271341271758,174.7538499,174.7666833,-36.7394027,-36.7692047
5095,NA,174.75056,174.7446145,-36.68952,-36.7114376
5094,17.3791801537276,174.7279995,174.7429485,-36.7276463,-36.7167154
5093,31.7494042131494,174.7357026,174.7392776,-36.7465956,-36.7447519
5092,13.3054158260519,174.7289284,174.7293543,-36.7499197,-36.7537559
5091,23.0489836081352,174.7429485,174.7279995,-36.7167154,-36.7276463
5090,NA,174.76108,174.7608074,-36.79703,-36.7965693
5089,NA,174.76108,174.7608074,-36.79703,-36.7965693
5088,NA,174.7608074,174.76108,-36.7965693,-36.79703
5087,NA,174.7608074,174.76108,-36.7965693,-36.79703
5086,NA,174.75344,174.7406147,-36.739,-36.7251754
5085,NA,174.7378092,174.7446145,-36.69191,-36.7114376
5084,NA,174.7378092,174.7378092,-36.69191,-36.69191
5083,NA,174.75344,174.7406147,-36.739,-36.7251754
5082,NA,174.7436859,174.75056,-36.6940566,-36.68952
5081,NA,174.7436859,174.75056,-36.6940566,-36.68952
5080,NA,174.74814,174.7446145,-36.70809,-36.7114376
5079,NA,174.74814,174.7446145,-36.70809,-36.7114376
5078,NA,174.7483,174.7482114,-36.71533,-36.7169087
5077,19.378217789279,174.7406147,174.7538499,-36.7251754,-36.7394027
5076,NA,174.7483,174.7482114,-36.71533,-36.7169087
5075,NA,174.7666833,174.76729,-36.7692047,-36.7586
5074,NA,174.7666833,174.76729,-36.7692047,-36.7586
5073,30.1424360041093,174.7698419,174.7693303,-36.790451,-36.7897322
5072,38.6900370602423,174.7705717,174.7698419,-36.7913377,-36.790451
5071,33.8562713659579,174.7711916,174.7705717,-36.7921233,-36.7913377
5070,30.0403563958039,174.7731308,174.7711916,-36.7946002,-36.7921233
5069,NA,174.76729,174.7666833,-36.7586,-36.7692047
5068,NA,174.76729,174.7666833,-36.7586,-36.7692047
5067,NA,174.77162,174.7693303,-36.78831,-36.7897322
5066,25.4689978138337,174.7711916,174.7731308,-36.7921233,-36.7946002
5065,41.3798872250597,174.7705717,174.7711916,-36.7913377,-36.7921233
5064,47.2878230736295,174.7698419,174.7705717,-36.790451,-36.7913377
5063,41.4458495056503,174.7693303,174.7698419,-36.7897322,-36.790451
5062,NA,174.77162,174.7693303,-36.78831,-36.7897322
5061,NA,174.7948,174.7977899,-36.80612,-36.8233124
5060,NA,174.7948,174.7977899,-36.80612,-36.8233124
5059,NA,174.7977899,174.79337,-36.8233124,-36.80441
5058,NA,174.7977899,174.79337,-36.8233124,-36.80441
5057,NA,174.78639,174.7789972,-36.8004,-36.7973598
5056,NA,174.78639,174.7789972,-36.8004,-36.7973598
5055,NA,174.77162,174.7723499,-36.78831,-36.7892792
5054,NA,174.77162,174.7723499,-36.78831,-36.7892792
5053,10.5199027414564,174.7563348,174.7541251,-36.7854179,-36.7812071
5052,NA,174.7723499,174.77124,-36.7892792,-36.78797
5051,NA,174.7723499,174.77124,-36.7892792,-36.78797
5050,NA,174.7691156,174.7673,-36.8161892,-36.82092
5049,NA,174.7691156,174.7673,-36.8161892,-36.82092
5048,38.1168168401637,174.7886831,174.7691156,-36.8050667,-36.8161892
5047,NA,174.7673,174.7691156,-36.82092,-36.8161892
5046,35.8914328826159,174.7541251,174.7563348,-36.7812071,-36.7854179
5045,35.6462824153383,174.7691156,174.7886831,-36.8161892,-36.8050667
5044,NA,174.7673,174.7691156,-36.82092,-36.8161892
5043,74.0952512002197,174.7629613,174.7429193,-36.7982367,-36.8352119
5042,79.0895098623664,174.7652762,174.7629613,-36.7971068,-36.7982367
5041,48.3406236206453,174.7661311,174.7652762,-36.7966125,-36.7971068
5040,38.2454879238168,174.7695609,174.7661311,-36.7958039,-36.7966125
5039,40.0981885849202,174.7731308,174.7695609,-36.7946002,-36.7958039
5038,10.2989863604148,174.7789972,174.7731308,-36.7973598,-36.7946002
5037,NA,174.7886831,174.77029,-36.8050667,-36.81597
5036,NA,174.76563,174.7658948,-36.85266,-36.8516167
5035,NA,174.7886831,174.77029,-36.8050667,-36.81597
5034,6.97567127286878,174.7731308,174.7789972,-36.7946002,-36.7973598
5033,NA,174.76563,174.7658948,-36.85266,-36.8516167
5032,NA,174.7438,174.7441537,-36.847,-36.8473289
5031,NA,174.7438,174.7441537,-36.847,-36.8473289
5030,NA,174.75956,174.759059,-36.85785,-36.8577059
5029,NA,174.75956,174.759059,-36.85785,-36.8577059
5028,NA,174.76779,174.7688804,-36.84491,-36.8452801
5027,NA,174.76779,174.7688804,-36.84491,-36.8452801
5026,NA,174.76084,174.7613963,-36.85787,-36.8579142
5025,NA,174.76084,174.7613963,-36.85787,-36.8579142
5024,NA,174.7679505,174.76716,-36.8450303,-36.8449
5023,NA,174.7679505,174.76716,-36.8450303,-36.8449
5022,33.4457241270719,174.7634697,174.762601,-36.8485416,-36.8482571
5021,16.1779282730869,174.7644794,174.7634697,-36.8487982,-36.8485416
5020,12.1993727505766,174.7653067,174.7644794,-36.8490261,-36.8487982
5019,NA,174.7564874,174.75564,-36.8459885,-36.8405
5018,NA,174.75564,174.7564874,-36.8405,-36.8459885
5017,NA,174.7564874,174.75564,-36.8459885,-36.8405
5016,14.7837036053841,174.7618312,174.759059,-36.8536632,-36.8577059
5015,7.71372685195235,174.7631147,174.7618312,-36.8541009,-36.8536632
5014,4.34210272796881,174.7666429,174.7662731,-36.8446367,-36.8458024
5013,33.5922289699317,174.7653423,174.7666429,-36.844314,-36.8446367
5012,NA,174.75564,174.7564874,-36.8405,-36.8459885
5011,NA,174.79593,174.7968729,-36.83235,-36.8320483
5010,NA,174.79593,174.7968729,-36.83235,-36.8320483
5009,NA,174.8296743,174.82905,-36.8598417,-36.86016
5008,NA,174.8296743,174.82905,-36.8598417,-36.86016
5007,NA,174.82541,174.8296743,-36.86144,-36.8598417
5006,NA,174.82541,174.8296743,-36.86144,-36.8598417
5005,NA,174.77729,174.7813934,-36.87096,-36.8730066
5004,NA,174.77729,174.7813934,-36.87096,-36.8730066
5003,NA,174.7775653,174.77729,-36.8698226,-36.87096
5002,NA,174.7775653,174.77729,-36.8698226,-36.87096
5001,22.6691460981452,174.807239,174.7981621,-36.866772,-36.8807208
5000,35.2166943540777,174.8579918,174.8318,-36.8513357,-36.8482952
4999,NA,174.8578,174.8318,-36.85009,-36.8482952
4998,NA,174.8578,174.8318,-36.85009,-36.8482952
4997,NA,174.85764,174.8318,-36.85024,-36.8482952
4996,NA,174.85764,174.8318,-36.85024,-36.8482952
4995,NA,174.8318,174.8578,-36.8482952,-36.85009
4994,NA,174.8318,174.8578,-36.8482952,-36.85009
4993,NA,174.8578,174.8579918,-36.85009,-36.8513357
4992,10.1428726514404,174.8603028,174.8318,-36.8593851,-36.8482952
4991,NA,174.8578,174.8579918,-36.85009,-36.8513357
4990,NA,174.7280058,174.75056,-36.7091852,-36.68952
4989,NA,174.76563,174.7645041,-36.85266,-36.8508932
4988,NA,174.7280058,174.75056,-36.7091852,-36.68952
4987,51.744342462813,174.7232203,174.7279995,-36.7309152,-36.7276463
4986,36.8417200297713,174.7181999,174.7232203,-36.7341269,-36.7309152
4985,27.6993708939362,174.7167032,174.7181999,-36.7356457,-36.7341269
4984,10.3938552468185,174.7563841,174.7564874,-36.8481396,-36.8459885
4983,NA,174.76563,174.7645041,-36.85266,-36.8508932
4982,NA,174.7639347,174.76563,-36.8521869,-36.85266
4981,NA,174.75056,174.7280058,-36.68952,-36.7091852
4980,NA,174.7639347,174.76563,-36.8521869,-36.85266
4979,15.4469373277235,174.7232203,174.7184807,-36.7309152,-36.7359681
4978,38.0760255858436,174.7279995,174.7232203,-36.7276463,-36.7309152
4977,NA,174.75056,174.7280058,-36.68952,-36.7091852
4976,19.9197909442275,174.8318,174.8665079,-36.8482952,-36.8783349
4975,18.1550254120701,174.8665079,174.8318,-36.8783349,-36.8482952
4974,23.0388170705334,174.8579182,174.8553415,-36.8854042,-36.881037
4973,19.5009476816182,174.8539097,174.8579182,-36.8995464,-36.8854042
4972,31.4979742370549,174.7877052,174.8318,-36.847741,-36.8482952
4971,NA,174.7679505,174.76778,-36.8450303,-36.84521
4970,NA,174.7679505,174.76778,-36.8450303,-36.84521
4969,4.36962626889667,174.7701458,174.7679505,-36.8455491,-36.8450303
4968,14.0201341483774,174.7735765,174.772805,-36.8449971,-36.8464453
4967,23.2226443882391,174.8318,174.7877052,-36.8482952,-36.847741
4966,17.7219245522075,174.8373173,174.8318,-36.8600527,-36.8482952
4965,NA,174.76194,174.7510187,-36.88127,-36.8760011
4964,NA,174.76194,174.7510187,-36.88127,-36.8760011
4963,NA,174.73714,174.7353809,-36.88498,-36.8844665
4962,NA,174.73714,174.7353809,-36.88498,-36.8844665
4961,NA,174.7645041,174.76487,-36.8508932,-36.85093
4960,NA,174.76487,174.7658948,-36.85093,-36.8516167
4959,NA,174.7645041,174.76487,-36.8508932,-36.85093
4958,33.141992830688,174.7098723,174.7198823,-36.8708341,-36.8556106
4957,20.52173772162,174.7620485,174.7510187,-36.8815946,-36.8760011
4956,19.8900700121153,174.7737842,174.775171,-36.8524193,-36.8508943
4955,22.0253790472937,174.7707644,174.7737842,-36.8539454,-36.8524193
4954,15.729032004536,174.7683149,174.7703133,-36.8517492,-36.8519293
4953,14.6770523050893,174.7658948,174.7683149,-36.8516167,-36.8517492
4952,NA,174.76487,174.7658948,-36.85093,-36.8516167
4951,NA,174.76214,174.7661364,-36.88196,-36.8910829
4950,NA,174.76214,174.7661364,-36.88196,-36.8910829
4949,NA,174.7772,174.7775653,-36.87072,-36.8698226
4948,NA,174.7772,174.7775653,-36.87072,-36.8698226
4947,NA,174.7658948,174.76496,-36.8516167,-36.85107
4946,NA,174.76496,174.7645041,-36.85107,-36.8508932
4945,NA,174.7658948,174.76496,-36.8516167,-36.85107
4944,44.1596905056347,174.7737842,174.7712853,-36.8524193,-36.8551889
4943,25.1940886820127,174.775171,174.7737842,-36.8508943,-36.8524193
4942,28.548275952768,174.7701526,174.7756417,-36.8924855,-36.8851505
4941,28.0968758067817,174.7510187,174.7620485,-36.8760011,-36.8815946
4940,22.826273207891,174.7198823,174.7098723,-36.8556106,-36.8708341
4939,NA,174.76496,174.7645041,-36.85107,-36.8508932
4938,NA,174.76778,174.7688804,-36.84521,-36.8452801
4937,15.024265388164,174.8454336,174.8568652,-36.8682595,-36.8779807
4936,16.2374147150124,174.7877052,174.8296743,-36.847741,-36.8598417
4935,NA,174.76778,174.7688804,-36.84521,-36.8452801
4934,NA,174.82968,174.7877052,-36.85923,-36.847741
4933,NA,174.82968,174.7877052,-36.85923,-36.847741
4932,NA,174.7701458,174.76778,-36.8455491,-36.84521
4931,NA,174.85514,174.8556173,-36.87758,-36.8776455
4930,NA,174.7701458,174.76778,-36.8455491,-36.84521
4929,19.7040803910825,174.8296743,174.7877052,-36.8598417,-36.847741
4928,6.96437301847185,174.8568652,174.8454336,-36.8779807,-36.8682595
4927,NA,174.85514,174.8556173,-36.87758,-36.8776455
4926,NA,174.7924892,174.79739,-36.8797008,-36.88167
4925,NA,174.7924892,174.79739,-36.8797008,-36.88167
